,Patient,Gene1,Gene2,Edge,Curvature,Response
0,A549_LUNG,FLNA,ITGB1,FLNA;ITGB1,0.7063955176738986,0
3160,NCIH522_LUNG,ANO2,CLCA4,ANO2;CLCA4,0.0,0
3161,NCIH522_LUNG,ANO2,CLCA2,ANO2;CLCA2,0.0,0
3162,NCIH647_LUNG,FLNA,ITGB1,FLNA;ITGB1,0.7530925309992658,0
3163,NCIH647_LUNG,FLNA,HSPB7,FLNA;HSPB7,0.0,0
3164,NCIH647_LUNG,CD2,CD7,CD2;CD7,0.0,0
3165,NCIH647_LUNG,CD2,CD5,CD2;CD5,0.0,0
3166,NCIH647_LUNG,CD5,CD7,CD5;CD7,0.0,0
3167,NCIH647_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
3168,NCIH647_LUNG,TGFB1,FN1,TGFB1;FN1,0.6260022976647059,0
3169,NCIH647_LUNG,TGFB1,LRRC32,TGFB1;LRRC32,-1.9802571824947623,0
3170,NCIH647_LUNG,FN1,VTN,FN1;VTN,0.0,0
3171,NCIH647_LUNG,FN1,ITGB1,FN1;ITGB1,0.0,0
3172,NCIH647_LUNG,FN1,ITGA8,FN1;ITGA8,0.0,0
3173,NCIH647_LUNG,CALM3,DLG4,CALM3;DLG4,0.786524183659695,0
3174,NCIH647_LUNG,CALM3,RYR1,CALM3;RYR1,0.0,0
3175,NCIH647_LUNG,CALM3,FKBP1B,CALM3;FKBP1B,0.0,0
3176,NCIH647_LUNG,CALM3,RYR2,CALM3;RYR2,0.0,0
3177,NCIH647_LUNG,CALM3,TRDN,CALM3;TRDN,0.0,0
3178,NCIH647_LUNG,ITGB1,VTN,ITGB1;VTN,0.0,0
3179,NCIH647_LUNG,ITGB1,ITGA8,ITGB1;ITGA8,0.0,0
3180,NCIH647_LUNG,ITGB1,NPNT,ITGB1;NPNT,0.0,0
3181,NCIH647_LUNG,FLNC,SGCD,FLNC;SGCD,0.0,0
3182,NCIH647_LUNG,SNTA1,SGCD,SNTA1;SGCD,0.0,0
3183,NCIH647_LUNG,SNTA1,SSPN,SNTA1;SSPN,0.0,0
3184,NCIH647_LUNG,SNTA1,DAG1,SNTA1;DAG1,0.0,0
3185,NCIH647_LUNG,SNTA1,DMD,SNTA1;DMD,0.0,0
3186,NCIH647_LUNG,SNTA1,SGCA,SNTA1;SGCA,0.0,0
3187,NCIH647_LUNG,SNTA1,CAV3,SNTA1;CAV3,0.0,0
3188,NCIH647_LUNG,SGCD,SGCG,SGCD;SGCG,0.0,0
3189,NCIH647_LUNG,SGCD,SSPN,SGCD;SSPN,0.0,0
3190,NCIH647_LUNG,SGCD,SGCA,SGCD;SGCA,0.0,0
3191,NCIH647_LUNG,SGCD,CAV3,SGCD;CAV3,0.0,0
3192,NCIH647_LUNG,SGCD,SGCE,SGCD;SGCE,0.0,0
3193,NCIH647_LUNG,SGCD,DAG1,SGCD;DAG1,0.0,0
3194,NCIH647_LUNG,SGCD,DMD,SGCD;DMD,0.0,0
3195,NCIH647_LUNG,SGCD,SGCB,SGCD;SGCB,0.0,0
3196,NCIH647_LUNG,SSPN,SGCG,SSPN;SGCG,0.0,0
3197,NCIH647_LUNG,SSPN,DMD,SSPN;DMD,0.0,0
3198,NCIH647_LUNG,SSPN,DAG1,SSPN;DAG1,0.0,0
3199,NCIH647_LUNG,SSPN,SGCE,SSPN;SGCE,0.0,0
3200,NCIH647_LUNG,SSPN,SGCA,SSPN;SGCA,0.0,0
3201,NCIH647_LUNG,DAG1,SGCG,DAG1;SGCG,0.0,0
3202,NCIH647_LUNG,DAG1,SGCA,DAG1;SGCA,0.0,0
3203,NCIH647_LUNG,DAG1,NRXN2,DAG1;NRXN2,0.0,0
3204,NCIH647_LUNG,DAG1,CAV3,DAG1;CAV3,0.0,0
3205,NCIH647_LUNG,DAG1,DMD,DAG1;DMD,0.0,0
3206,NCIH647_LUNG,DAG1,SGCB,DAG1;SGCB,0.0,0
3207,NCIH647_LUNG,DAG1,NRXN1,DAG1;NRXN1,0.0,0
3208,NCIH647_LUNG,DAG1,SGCE,DAG1;SGCE,0.0,0
3209,NCIH647_LUNG,DMD,SGCG,DMD;SGCG,0.0,0
3210,NCIH647_LUNG,DMD,SGCA,DMD;SGCA,0.0,0
3211,NCIH647_LUNG,DMD,CAV3,DMD;CAV3,0.0,0
3212,NCIH647_LUNG,DMD,SGCE,DMD;SGCE,0.0,0
3213,NCIH647_LUNG,DMD,SGCB,DMD;SGCB,0.0,0
3214,NCIH647_LUNG,SGCA,SGCG,SGCA;SGCG,0.0,0
3215,NCIH647_LUNG,SGCA,SGCB,SGCA;SGCB,0.0,0
3216,NCIH647_LUNG,CAV3,SGCB,CAV3;SGCB,0.0,0
3217,NCIH647_LUNG,SGCG,SGCB,SGCG;SGCB,0.0,0
3218,NCIH647_LUNG,SGCB,SGCE,SGCB;SGCE,0.0,0
3219,NCIH647_LUNG,NRXN2,NLGN4Y,NRXN2;NLGN4Y,0.0,0
3220,NCIH647_LUNG,NRXN2,DLG4,NRXN2;DLG4,0.0,0
3221,NCIH647_LUNG,NRXN1,NLGN4Y,NRXN1;NLGN4Y,0.0,0
3222,NCIH647_LUNG,NRXN1,DLG4,NRXN1;DLG4,0.0,0
3223,NCIH647_LUNG,DLG4,NLGN4Y,DLG4;NLGN4Y,0.0,0
3224,NCIH647_LUNG,SLC1A6,SPTBN2,SLC1A6;SPTBN2,0.0,0
3225,NCIH647_LUNG,VTN,ITGA8,VTN;ITGA8,0.0,0
3226,NCIH647_LUNG,CRYAA,CRYAB,CRYAA;CRYAB,0.0,0
3227,NCIH647_LUNG,ITGA8,NPNT,ITGA8;NPNT,0.0,0
3228,NCIH647_LUNG,TET2,EBF1,TET2;EBF1,0.0,0
3229,NCIH647_LUNG,ACVR2B,BMP3,ACVR2B;BMP3,0.0,0
3230,NCIH647_LUNG,KRT13,KRT4,KRT13;KRT4,0.0,0
3231,NCIH647_LUNG,HRC,TRDN,HRC;TRDN,0.0,0
3232,NCIH647_LUNG,TRDN,CASQ2,TRDN;CASQ2,0.0,0
3233,NCIH647_LUNG,TRDN,FKBP1B,TRDN;FKBP1B,0.0,0
3234,NCIH647_LUNG,TRDN,RYR1,TRDN;RYR1,0.0,0
3235,NCIH647_LUNG,TRDN,RYR2,TRDN;RYR2,0.0,0
3236,NCIH647_LUNG,TRDN,CASQ1,TRDN;CASQ1,0.0,0
3237,NCIH647_LUNG,TRDN,ASPH,TRDN;ASPH,0.0,0
3238,NCIH647_LUNG,CASQ2,RYR2,CASQ2;RYR2,0.0,0
3239,NCIH647_LUNG,CASQ2,RYR1,CASQ2;RYR1,0.0,0
3240,NCIH647_LUNG,CASQ2,ASPH,CASQ2;ASPH,0.0,0
3241,NCIH647_LUNG,RYR2,RYR1,RYR2;RYR1,0.0,0
3242,NCIH647_LUNG,RYR2,ASPH,RYR2;ASPH,0.0,0
3243,NCIH647_LUNG,RYR2,CASQ1,RYR2;CASQ1,0.0,0
3244,NCIH647_LUNG,RYR2,FKBP1B,RYR2;FKBP1B,0.0,0
3245,NCIH647_LUNG,RYR1,ASPH,RYR1;ASPH,0.0,0
3246,NCIH647_LUNG,RYR1,CASQ1,RYR1;CASQ1,0.0,0
3247,NCIH647_LUNG,RYR1,FKBP1B,RYR1;FKBP1B,0.0,0
3248,NCIH647_LUNG,ASPH,CASQ1,ASPH;CASQ1,0.0,0
3249,NCIH647_LUNG,ASPH,FKBP1B,ASPH;FKBP1B,0.0,0
3250,NCIH647_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
3251,NCIH647_LUNG,EBF1,PAX5,EBF1;PAX5,0.0,0
3252,NCIH647_LUNG,EBF1,ZNF423,EBF1;ZNF423,0.0,0
3253,NCIH647_LUNG,ANO2,CLCA4,ANO2;CLCA4,0.0,0
3254,NCIH647_LUNG,ANO2,CLCA2,ANO2;CLCA2,0.0,0
3255,NCIH650_LUNG,FLNA,ITGB1,FLNA;ITGB1,0.8285036744365893,0
3256,NCIH650_LUNG,FLNA,HSPB7,FLNA;HSPB7,0.0,0
3257,NCIH650_LUNG,CD2,CD7,CD2;CD7,0.0,0
3258,NCIH650_LUNG,CD2,CD5,CD2;CD5,0.0,0
3259,NCIH650_LUNG,CD5,CD7,CD5;CD7,0.0,0
3260,NCIH650_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
3261,NCIH650_LUNG,TGFB1,FN1,TGFB1;FN1,0.6946624961012964,0
3262,NCIH650_LUNG,TGFB1,LRRC32,TGFB1;LRRC32,0.0,0
3263,NCIH650_LUNG,FN1,VTN,FN1;VTN,0.0,0
3264,NCIH650_LUNG,FN1,ITGB1,FN1;ITGB1,0.0,0
3265,NCIH650_LUNG,FN1,ITGA8,FN1;ITGA8,0.0,0
3266,NCIH650_LUNG,CALM3,DLG4,CALM3;DLG4,0.6161035336226257,0
3267,NCIH650_LUNG,CALM3,RYR1,CALM3;RYR1,0.0,0
3268,NCIH650_LUNG,CALM3,FKBP1B,CALM3;FKBP1B,0.0,0
3269,NCIH650_LUNG,CALM3,RYR2,CALM3;RYR2,0.0,0
3270,NCIH650_LUNG,CALM3,TRDN,CALM3;TRDN,0.0,0
3271,NCIH650_LUNG,ITGB1,VTN,ITGB1;VTN,0.0,0
3272,NCIH650_LUNG,ITGB1,ITGA8,ITGB1;ITGA8,0.0,0
3273,NCIH650_LUNG,ITGB1,NPNT,ITGB1;NPNT,0.0,0
3274,NCIH650_LUNG,FLNC,SGCD,FLNC;SGCD,0.0,0
3275,NCIH650_LUNG,SNTA1,SGCD,SNTA1;SGCD,0.0,0
3276,NCIH650_LUNG,SNTA1,SSPN,SNTA1;SSPN,0.0,0
3277,NCIH650_LUNG,SNTA1,DAG1,SNTA1;DAG1,0.0,0
3278,NCIH650_LUNG,SNTA1,DMD,SNTA1;DMD,0.0,0
3279,NCIH650_LUNG,SNTA1,SGCA,SNTA1;SGCA,0.0,0
3280,NCIH650_LUNG,SNTA1,CAV3,SNTA1;CAV3,0.0,0
3281,NCIH650_LUNG,SGCD,SGCG,SGCD;SGCG,0.0,0
3282,NCIH650_LUNG,SGCD,SSPN,SGCD;SSPN,0.0,0
3283,NCIH650_LUNG,SGCD,SGCA,SGCD;SGCA,0.0,0
3284,NCIH650_LUNG,SGCD,CAV3,SGCD;CAV3,0.0,0
3285,NCIH650_LUNG,SGCD,SGCE,SGCD;SGCE,0.0,0
3286,NCIH650_LUNG,SGCD,DAG1,SGCD;DAG1,0.0,0
3287,NCIH650_LUNG,SGCD,DMD,SGCD;DMD,0.0,0
3288,NCIH650_LUNG,SGCD,SGCB,SGCD;SGCB,0.0,0
3289,NCIH650_LUNG,SSPN,SGCG,SSPN;SGCG,0.0,0
3290,NCIH650_LUNG,SSPN,DMD,SSPN;DMD,0.0,0
3291,NCIH650_LUNG,SSPN,DAG1,SSPN;DAG1,0.0,0
3292,NCIH650_LUNG,SSPN,SGCE,SSPN;SGCE,0.0,0
3293,NCIH650_LUNG,SSPN,SGCA,SSPN;SGCA,0.0,0
3294,NCIH650_LUNG,DAG1,SGCG,DAG1;SGCG,0.0,0
3295,NCIH650_LUNG,DAG1,SGCA,DAG1;SGCA,0.0,0
3296,NCIH650_LUNG,DAG1,NRXN2,DAG1;NRXN2,0.22566424217926173,0
3297,NCIH650_LUNG,DAG1,CAV3,DAG1;CAV3,0.0,0
3298,NCIH650_LUNG,DAG1,DMD,DAG1;DMD,0.0,0
3299,NCIH650_LUNG,DAG1,SGCB,DAG1;SGCB,0.0,0
3300,NCIH650_LUNG,DAG1,NRXN1,DAG1;NRXN1,0.21698785684014044,0
3301,NCIH650_LUNG,DAG1,SGCE,DAG1;SGCE,0.0,0
3302,NCIH650_LUNG,DMD,SGCG,DMD;SGCG,0.0,0
3303,NCIH650_LUNG,DMD,SGCA,DMD;SGCA,0.0,0
3304,NCIH650_LUNG,DMD,CAV3,DMD;CAV3,0.0,0
3305,NCIH650_LUNG,DMD,SGCE,DMD;SGCE,0.0,0
3306,NCIH650_LUNG,DMD,SGCB,DMD;SGCB,0.0,0
3307,NCIH650_LUNG,SGCA,SGCG,SGCA;SGCG,0.0,0
3308,NCIH650_LUNG,SGCA,SGCB,SGCA;SGCB,0.0,0
3309,NCIH650_LUNG,CAV3,SGCB,CAV3;SGCB,0.0,0
3310,NCIH650_LUNG,SGCG,SGCB,SGCG;SGCB,0.0,0
3311,NCIH650_LUNG,SGCB,SGCE,SGCB;SGCE,0.0,0
3312,NCIH650_LUNG,NRXN2,NLGN4Y,NRXN2;NLGN4Y,0.0,0
3313,NCIH650_LUNG,NRXN2,DLG4,NRXN2;DLG4,0.0,0
3314,NCIH650_LUNG,NRXN1,NLGN4Y,NRXN1;NLGN4Y,0.0,0
3315,NCIH650_LUNG,NRXN1,DLG4,NRXN1;DLG4,0.0,0
3316,NCIH650_LUNG,DLG4,NLGN4Y,DLG4;NLGN4Y,0.0,0
3317,NCIH650_LUNG,SLC1A6,SPTBN2,SLC1A6;SPTBN2,0.0,0
3318,NCIH650_LUNG,VTN,ITGA8,VTN;ITGA8,0.0,0
3319,NCIH650_LUNG,CRYAA,CRYAB,CRYAA;CRYAB,0.0,0
3320,NCIH650_LUNG,ITGA8,NPNT,ITGA8;NPNT,0.0,0
3321,NCIH650_LUNG,TET2,EBF1,TET2;EBF1,0.0,0
3322,NCIH650_LUNG,ACVR2B,BMP3,ACVR2B;BMP3,0.0,0
3323,NCIH650_LUNG,KRT13,KRT4,KRT13;KRT4,1.0,0
3324,NCIH650_LUNG,HRC,TRDN,HRC;TRDN,0.0,0
3325,NCIH650_LUNG,TRDN,CASQ2,TRDN;CASQ2,0.0,0
3326,NCIH650_LUNG,TRDN,FKBP1B,TRDN;FKBP1B,0.0,0
3327,NCIH650_LUNG,TRDN,RYR1,TRDN;RYR1,0.0,0
3328,NCIH650_LUNG,TRDN,RYR2,TRDN;RYR2,0.0,0
3329,NCIH650_LUNG,TRDN,CASQ1,TRDN;CASQ1,0.0,0
3330,NCIH650_LUNG,TRDN,ASPH,TRDN;ASPH,0.0,0
3331,NCIH650_LUNG,CASQ2,RYR2,CASQ2;RYR2,0.0,0
3332,NCIH650_LUNG,CASQ2,RYR1,CASQ2;RYR1,0.0,0
3333,NCIH650_LUNG,CASQ2,ASPH,CASQ2;ASPH,0.0,0
3334,NCIH650_LUNG,RYR2,RYR1,RYR2;RYR1,0.0,0
3335,NCIH650_LUNG,RYR2,ASPH,RYR2;ASPH,0.0,0
3336,NCIH650_LUNG,RYR2,CASQ1,RYR2;CASQ1,0.0,0
3337,NCIH650_LUNG,RYR2,FKBP1B,RYR2;FKBP1B,0.0,0
3338,NCIH650_LUNG,RYR1,ASPH,RYR1;ASPH,0.0,0
3339,NCIH650_LUNG,RYR1,CASQ1,RYR1;CASQ1,0.0,0
3340,NCIH650_LUNG,RYR1,FKBP1B,RYR1;FKBP1B,0.0,0
3341,NCIH650_LUNG,ASPH,CASQ1,ASPH;CASQ1,0.0,0
3342,NCIH650_LUNG,ASPH,FKBP1B,ASPH;FKBP1B,0.0,0
3343,NCIH650_LUNG,SECTM1,CD7,SECTM1;CD7,0.9467065527718572,0
3344,NCIH650_LUNG,EBF1,PAX5,EBF1;PAX5,0.0,0
3345,NCIH650_LUNG,EBF1,ZNF423,EBF1;ZNF423,0.0,0
3346,NCIH650_LUNG,ANO2,CLCA4,ANO2;CLCA4,0.0,0
3347,NCIH650_LUNG,ANO2,CLCA2,ANO2;CLCA2,0.0,0
3348,NCIH838_LUNG,FLNA,ITGB1,FLNA;ITGB1,0.7168723513551626,0
3349,NCIH838_LUNG,FLNA,HSPB7,FLNA;HSPB7,0.0,0
3350,NCIH838_LUNG,CD2,CD7,CD2;CD7,0.0,0
3351,NCIH838_LUNG,CD2,CD5,CD2;CD5,0.0,0
3352,NCIH838_LUNG,CD5,CD7,CD5;CD7,0.0,0
3353,NCIH838_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
3354,NCIH838_LUNG,TGFB1,FN1,TGFB1;FN1,0.6100320559609806,0
3355,NCIH838_LUNG,TGFB1,LRRC32,TGFB1;LRRC32,-10.207491140894422,0
3356,NCIH838_LUNG,FN1,VTN,FN1;VTN,0.0,0
3357,NCIH838_LUNG,FN1,ITGB1,FN1;ITGB1,0.0,0
3358,NCIH838_LUNG,FN1,ITGA8,FN1;ITGA8,0.0,0
3359,NCIH838_LUNG,CALM3,DLG4,CALM3;DLG4,0.6839792877615319,0
3360,NCIH838_LUNG,CALM3,RYR1,CALM3;RYR1,0.0,0
3361,NCIH838_LUNG,CALM3,FKBP1B,CALM3;FKBP1B,0.0,0
3362,NCIH838_LUNG,CALM3,RYR2,CALM3;RYR2,0.0,0
3363,NCIH838_LUNG,CALM3,TRDN,CALM3;TRDN,0.0,0
3364,NCIH838_LUNG,ITGB1,VTN,ITGB1;VTN,0.0,0
3365,NCIH838_LUNG,ITGB1,ITGA8,ITGB1;ITGA8,0.0,0
3366,NCIH838_LUNG,ITGB1,NPNT,ITGB1;NPNT,0.0,0
3367,NCIH838_LUNG,FLNC,SGCD,FLNC;SGCD,0.0,0
3368,NCIH838_LUNG,SNTA1,SGCD,SNTA1;SGCD,0.0,0
3369,NCIH838_LUNG,SNTA1,SSPN,SNTA1;SSPN,0.0,0
3370,NCIH838_LUNG,SNTA1,DAG1,SNTA1;DAG1,0.0,0
3371,NCIH838_LUNG,SNTA1,DMD,SNTA1;DMD,0.0,0
3372,NCIH838_LUNG,SNTA1,SGCA,SNTA1;SGCA,0.0,0
3373,NCIH838_LUNG,SNTA1,CAV3,SNTA1;CAV3,0.0,0
3374,NCIH838_LUNG,SGCD,SGCG,SGCD;SGCG,0.0,0
3375,NCIH838_LUNG,SGCD,SSPN,SGCD;SSPN,0.0,0
3376,NCIH838_LUNG,SGCD,SGCA,SGCD;SGCA,0.0,0
3377,NCIH838_LUNG,SGCD,CAV3,SGCD;CAV3,0.0,0
3378,NCIH838_LUNG,SGCD,SGCE,SGCD;SGCE,0.0,0
3379,NCIH838_LUNG,SGCD,DAG1,SGCD;DAG1,0.0,0
3380,NCIH838_LUNG,SGCD,DMD,SGCD;DMD,0.0,0
3381,NCIH838_LUNG,SGCD,SGCB,SGCD;SGCB,0.0,0
3382,NCIH838_LUNG,SSPN,SGCG,SSPN;SGCG,0.0,0
3383,NCIH838_LUNG,SSPN,DMD,SSPN;DMD,0.0,0
3384,NCIH838_LUNG,SSPN,DAG1,SSPN;DAG1,0.0,0
3385,NCIH838_LUNG,SSPN,SGCE,SSPN;SGCE,0.0,0
3386,NCIH838_LUNG,SSPN,SGCA,SSPN;SGCA,0.0,0
3387,NCIH838_LUNG,DAG1,SGCG,DAG1;SGCG,0.0,0
3388,NCIH838_LUNG,DAG1,SGCA,DAG1;SGCA,0.0,0
3389,NCIH838_LUNG,DAG1,NRXN2,DAG1;NRXN2,0.0,0
3390,NCIH838_LUNG,DAG1,CAV3,DAG1;CAV3,0.0,0
3391,NCIH838_LUNG,DAG1,DMD,DAG1;DMD,0.0,0
3392,NCIH838_LUNG,DAG1,SGCB,DAG1;SGCB,0.0,0
3393,NCIH838_LUNG,DAG1,NRXN1,DAG1;NRXN1,0.0,0
3394,NCIH838_LUNG,DAG1,SGCE,DAG1;SGCE,0.0,0
3395,NCIH838_LUNG,DMD,SGCG,DMD;SGCG,0.0,0
3396,NCIH838_LUNG,DMD,SGCA,DMD;SGCA,0.0,0
3397,NCIH838_LUNG,DMD,CAV3,DMD;CAV3,0.0,0
3398,NCIH838_LUNG,DMD,SGCE,DMD;SGCE,0.0,0
3399,NCIH838_LUNG,DMD,SGCB,DMD;SGCB,0.0,0
3400,NCIH838_LUNG,SGCA,SGCG,SGCA;SGCG,0.0,0
3401,NCIH838_LUNG,SGCA,SGCB,SGCA;SGCB,0.0,0
3402,NCIH838_LUNG,CAV3,SGCB,CAV3;SGCB,0.0,0
3403,NCIH838_LUNG,SGCG,SGCB,SGCG;SGCB,0.0,0
3404,NCIH838_LUNG,SGCB,SGCE,SGCB;SGCE,0.0,0
3405,NCIH838_LUNG,NRXN2,NLGN4Y,NRXN2;NLGN4Y,0.0,0
3406,NCIH838_LUNG,NRXN2,DLG4,NRXN2;DLG4,0.0,0
3407,NCIH838_LUNG,NRXN1,NLGN4Y,NRXN1;NLGN4Y,0.0,0
3408,NCIH838_LUNG,NRXN1,DLG4,NRXN1;DLG4,0.0,0
3409,NCIH838_LUNG,DLG4,NLGN4Y,DLG4;NLGN4Y,0.0,0
3410,NCIH838_LUNG,SLC1A6,SPTBN2,SLC1A6;SPTBN2,0.0,0
3411,NCIH838_LUNG,VTN,ITGA8,VTN;ITGA8,0.0,0
3412,NCIH838_LUNG,CRYAA,CRYAB,CRYAA;CRYAB,0.0,0
3413,NCIH838_LUNG,ITGA8,NPNT,ITGA8;NPNT,0.0,0
3414,NCIH838_LUNG,TET2,EBF1,TET2;EBF1,0.0,0
3415,NCIH838_LUNG,ACVR2B,BMP3,ACVR2B;BMP3,0.0,0
3416,NCIH838_LUNG,KRT13,KRT4,KRT13;KRT4,0.0,0
3417,NCIH838_LUNG,HRC,TRDN,HRC;TRDN,0.0,0
3418,NCIH838_LUNG,TRDN,CASQ2,TRDN;CASQ2,0.0,0
3419,NCIH838_LUNG,TRDN,FKBP1B,TRDN;FKBP1B,0.0,0
3420,NCIH838_LUNG,TRDN,RYR1,TRDN;RYR1,0.0,0
3421,NCIH838_LUNG,TRDN,RYR2,TRDN;RYR2,0.0,0
3422,NCIH838_LUNG,TRDN,CASQ1,TRDN;CASQ1,0.0,0
3423,NCIH838_LUNG,TRDN,ASPH,TRDN;ASPH,0.0,0
3424,NCIH838_LUNG,CASQ2,RYR2,CASQ2;RYR2,0.0,0
3425,NCIH838_LUNG,CASQ2,RYR1,CASQ2;RYR1,0.0,0
3426,NCIH838_LUNG,CASQ2,ASPH,CASQ2;ASPH,0.0,0
3427,NCIH838_LUNG,RYR2,RYR1,RYR2;RYR1,0.0,0
3428,NCIH838_LUNG,RYR2,ASPH,RYR2;ASPH,0.0,0
3429,NCIH838_LUNG,RYR2,CASQ1,RYR2;CASQ1,0.0,0
3430,NCIH838_LUNG,RYR2,FKBP1B,RYR2;FKBP1B,0.0,0
3431,NCIH838_LUNG,RYR1,ASPH,RYR1;ASPH,0.0,0
3432,NCIH838_LUNG,RYR1,CASQ1,RYR1;CASQ1,0.0,0
3433,NCIH838_LUNG,RYR1,FKBP1B,RYR1;FKBP1B,0.0,0
3434,NCIH838_LUNG,ASPH,CASQ1,ASPH;CASQ1,0.0,0
3435,NCIH838_LUNG,ASPH,FKBP1B,ASPH;FKBP1B,0.0,0
3436,NCIH838_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
3437,NCIH838_LUNG,EBF1,PAX5,EBF1;PAX5,0.0,0
3438,NCIH838_LUNG,EBF1,ZNF423,EBF1;ZNF423,0.0,0
3439,NCIH838_LUNG,ANO2,CLCA4,ANO2;CLCA4,0.0,0
3440,NCIH838_LUNG,ANO2,CLCA2,ANO2;CLCA2,0.0,0
3441,NCIH1355_LUNG,FLNA,ITGB1,FLNA;ITGB1,0.7660434327371043,1
3442,NCIH1355_LUNG,FLNA,HSPB7,FLNA;HSPB7,0.0,1
3443,NCIH1355_LUNG,CD2,CD7,CD2;CD7,0.0,1
3444,NCIH1355_LUNG,CD2,CD5,CD2;CD5,0.0,1
3445,NCIH1355_LUNG,CD5,CD7,CD5;CD7,0.0,1
3446,NCIH1355_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
3447,NCIH1355_LUNG,TGFB1,FN1,TGFB1;FN1,0.6226610926500488,1
3448,NCIH1355_LUNG,TGFB1,LRRC32,TGFB1;LRRC32,0.0,1
3449,NCIH1355_LUNG,FN1,VTN,FN1;VTN,0.0,1
3450,NCIH1355_LUNG,FN1,ITGB1,FN1;ITGB1,0.0,1
3451,NCIH1355_LUNG,FN1,ITGA8,FN1;ITGA8,0.0,1
3452,NCIH1355_LUNG,CALM3,DLG4,CALM3;DLG4,0.6031603638870413,1
3453,NCIH1355_LUNG,CALM3,RYR1,CALM3;RYR1,0.0,1
3454,NCIH1355_LUNG,CALM3,FKBP1B,CALM3;FKBP1B,0.0,1
3455,NCIH1355_LUNG,CALM3,RYR2,CALM3;RYR2,0.0,1
3456,NCIH1355_LUNG,CALM3,TRDN,CALM3;TRDN,0.0,1
3457,NCIH1355_LUNG,ITGB1,VTN,ITGB1;VTN,0.0,1
3458,NCIH1355_LUNG,ITGB1,ITGA8,ITGB1;ITGA8,0.0,1
3459,NCIH1355_LUNG,ITGB1,NPNT,ITGB1;NPNT,0.0,1
3460,NCIH1355_LUNG,FLNC,SGCD,FLNC;SGCD,0.0,1
3461,NCIH1355_LUNG,SNTA1,SGCD,SNTA1;SGCD,0.0,1
3462,NCIH1355_LUNG,SNTA1,SSPN,SNTA1;SSPN,0.0,1
3463,NCIH1355_LUNG,SNTA1,DAG1,SNTA1;DAG1,0.0,1
3464,NCIH1355_LUNG,SNTA1,DMD,SNTA1;DMD,0.0,1
3465,NCIH1355_LUNG,SNTA1,SGCA,SNTA1;SGCA,0.0,1
3466,NCIH1355_LUNG,SNTA1,CAV3,SNTA1;CAV3,0.0,1
3467,NCIH1355_LUNG,SGCD,SGCG,SGCD;SGCG,0.0,1
3468,NCIH1355_LUNG,SGCD,SSPN,SGCD;SSPN,0.0,1
3469,NCIH1355_LUNG,SGCD,SGCA,SGCD;SGCA,0.0,1
3470,NCIH1355_LUNG,SGCD,CAV3,SGCD;CAV3,0.0,1
3471,NCIH1355_LUNG,SGCD,SGCE,SGCD;SGCE,0.0,1
3472,NCIH1355_LUNG,SGCD,DAG1,SGCD;DAG1,0.0,1
3473,NCIH1355_LUNG,SGCD,DMD,SGCD;DMD,0.0,1
3474,NCIH1355_LUNG,SGCD,SGCB,SGCD;SGCB,0.0,1
3475,NCIH1355_LUNG,SSPN,SGCG,SSPN;SGCG,0.0,1
3476,NCIH1355_LUNG,SSPN,DMD,SSPN;DMD,0.0,1
3477,NCIH1355_LUNG,SSPN,DAG1,SSPN;DAG1,0.0,1
3478,NCIH1355_LUNG,SSPN,SGCE,SSPN;SGCE,0.0,1
3479,NCIH1355_LUNG,SSPN,SGCA,SSPN;SGCA,0.0,1
3480,NCIH1355_LUNG,DAG1,SGCG,DAG1;SGCG,0.0,1
3481,NCIH1355_LUNG,DAG1,SGCA,DAG1;SGCA,0.0,1
3482,NCIH1355_LUNG,DAG1,NRXN2,DAG1;NRXN2,0.0,1
3483,NCIH1355_LUNG,DAG1,CAV3,DAG1;CAV3,0.0,1
3484,NCIH1355_LUNG,DAG1,DMD,DAG1;DMD,0.0,1
3485,NCIH1355_LUNG,DAG1,SGCB,DAG1;SGCB,0.0,1
3486,NCIH1355_LUNG,DAG1,NRXN1,DAG1;NRXN1,0.0,1
3487,NCIH1355_LUNG,DAG1,SGCE,DAG1;SGCE,0.0,1
3488,NCIH1355_LUNG,DMD,SGCG,DMD;SGCG,0.0,1
3489,NCIH1355_LUNG,DMD,SGCA,DMD;SGCA,0.0,1
3490,NCIH1355_LUNG,DMD,CAV3,DMD;CAV3,0.0,1
3491,NCIH1355_LUNG,DMD,SGCE,DMD;SGCE,0.0,1
3492,NCIH1355_LUNG,DMD,SGCB,DMD;SGCB,0.0,1
3493,NCIH1355_LUNG,SGCA,SGCG,SGCA;SGCG,0.0,1
3494,NCIH1355_LUNG,SGCA,SGCB,SGCA;SGCB,0.0,1
3495,NCIH1355_LUNG,CAV3,SGCB,CAV3;SGCB,0.0,1
3496,NCIH1355_LUNG,SGCG,SGCB,SGCG;SGCB,0.0,1
3497,NCIH1355_LUNG,SGCB,SGCE,SGCB;SGCE,0.0,1
